status_num,expected_amount,location,platform,platform_type,capital,year
1,2618400.0,Київ,Unknown,Громадський бюджет,Людський,2018
0,2610000.0,Львів,Unknown,Громадський бюджет,Інфраструктурний,2017
1,2600000.0,Одеса,Unknown,Громадський бюджет,Інфраструктурний,2017
0,2596888.0,Київ,Unknown,Громадський бюджет,Людський,2021
0,2595043.0,Київ,Unknown,Громадський бюджет,Культурний,2021
1,2588868.0,Київ,Unknown,Громадський бюджет,Інфраструктурний,2018
1,2567900.0,Львів,Unknown,Громадський бюджет,Інфраструктурний,2016
0,2564400.0,Одеса,Unknown,Громадський бюджет,Інфраструктурний,2017
0,2560000.0,Чернівці,Unknown,Громадський бюджет,Інфраструктурний,2019
0,2555388.0,Київ,Unknown,Громадський бюджет,Людський,2019
0,2550000.0,Львів,Unknown,Громадський бюджет,Інфраструктурний,2016
0,2549482.0,Одеса,Unknown,Громадський бюджет,Інфраструктурний,2017
0,2544927.0,Львів,Unknown,Громадський бюджет,Інфраструктурний,2018
0,2541880.0,Київ,Unknown,Громадський бюджет,Людський,2019
1,2535750.0,Біла Церква,Unknown,Громадський бюджет,Інфраструктурний,2020
0,2520299.0,Одеса,Unknown,Громадський бюджет,Інфраструктурний,2017
0,2512800.0,Київ,Unknown,Громадський бюджет,Інфраструктурний,2019
0,2510279.0,Київ,Unknown,Громадський бюджет,Людський,2021
0,2500000.0,Чернівці,Unknown,Громадський бюджет,Інфраструктурний,2019
0,2500000.0,Чернівці,Unknown,Громадський бюджет,Людський,2019
0,2500000.0,Одеса,Unknown,Громадський бюджет,Інфраструктурний,2017
0,2500000.0,Одеса,Unknown,Громадський бюджет,Інфраструктурний,2017
0,2500000.0,Біла Церква,Unknown,Громадський бюджет,Інфраструктурний,2021
0,2500000.0,Біла Церква,Unknown,Громадський бюджет,Інфраструктурний,2021
0,2500000.0,Біла Церква,Unknown,Громадський бюджет,Інфраструктурний,2021
0,2500000.0,Біла Церква,Unknown,Громадський бюджет,Інфраструктурний,2021
0,2500000.0,Біла Церква,Unknown,Громадський бюджет,Інфраструктурний,2021
0,2500000.0,Біла Церква,Unknown,Громадський бюджет,Інфраструктурний,2021
0,2500000.0,Одеса,Unknown,Громадський бюджет,Інфраструктурний,2017
0,2500000.0,Одеса,Unknown,Громадський бюджет,Інфраструктурний,2017
0,2500000.0,Одеса,Unknown,Громадський бюджет,Інфраструктурний,2017
1,2499000.0,Біла Церква,Unknown,Громадський бюджет,Інфраструктурний,2021
0,2498810.0,Одеса,Unknown,Громадський бюджет,Інфраструктурний,2017
0,2496926.0,Київ,Unknown,Громадський бюджет,Інфраструктурний,2018
1,2490000.0,Біла Церква,Unknown,Громадський бюджет,Інфраструктурний,2021
0,2486400.0,Київ,Unknown,Громадський бюджет,Людський,2018
0,2484545.0,Київ,Unknown,Громадський бюджет,Інфраструктурний,2019
0,2478154.0,Львів,Unknown,Громадський бюджет,Інфраструктурний,2017
0,2475750.0,Біла Церква,Unknown,Громадський бюджет,Інфраструктурний,2021
0,2454000.0,Львів,Unknown,Громадський бюджет,Інфраструктурний,2016
0,2449800.0,Київ,Unknown,Громадський бюджет,Інфраструктурний,2018
0,2446000.0,Чернівці,Unknown,Громадський бюджет,Інфраструктурний,2019
0,2438325.0,Полтава,Unknown,Громадський бюджет,Інфраструктурний,2019
1,2427735.0,Київ,Unknown,Громадський бюджет,Інфраструктурний,2018
0,2425590.0,Київ,Unknown,Громадський бюджет,Інфраструктурний,2018
0,2423050.0,Львів,Unknown,Громадський бюджет,Інфраструктурний,2021
0,2418738.0,Київ,Unknown,Громадський бюджет,Інфраструктурний,2019
0,2412000.0,Київ,Unknown,Громадський бюджет,Інфраструктурний,2021
0,2399888.0,Київ,Unknown,Громадський бюджет,Інфраструктурний,2018
0,2399650.0,Київ,Unknown,Громадський бюджет,Людський,2018
0,2399100.0,Київ,Unknown,Громадський бюджет,Інфраструктурний,2019
0,2398287.0,Львів,Unknown,Громадський бюджет,Інфраструктурний,2017
0,2392505.0,Київ,Unknown,Громадський бюджет,Людський,2019
0,2391151.0,Київ,Unknown,Громадський бюджет,Людський,2019
0,2383000.0,Київ,Unknown,Громадський бюджет,Культурний,2019
0,2370819.0,Київ,Unknown,Громадський бюджет,Інфраструктурний,2018
0,2358720.0,Київ,Unknown,Громадський бюджет,Інфраструктурний,2021
0,2355720.0,Київ,Unknown,Громадський бюджет,Людський,2019
0,2352000.0,Київ,Unknown,Громадський бюджет,Людський,2018
0,2334408.0,Київ,Unknown,Громадський бюджет,Інфраструктурний,2021
0,2310000.0,Київ,Unknown,Громадський бюджет,Інфраструктурний,2021
0,2304000.0,Київ,Unknown,Громадський бюджет,Інфраструктурний,2019
0,2295900.0,Київ,Unknown,Громадський бюджет,Інфраструктурний,2018
1,2282000.0,Біла Церква,Unknown,Громадський бюджет,Інфраструктурний,2020
0,2280000.0,Київ,Unknown,Громадський бюджет,Інфраструктурний,2019
0,2280000.0,Київ,Unknown,Громадський бюджет,Інфраструктурний,2018
0,2258823.0,Львів,Unknown,Громадський бюджет,Інфраструктурний,2017
0,2256033.0,Львів,Unknown,Громадський бюджет,Інфраструктурний,2017
0,2253408.0,Львів,Unknown,Громадський бюджет,Інфраструктурний,2016
0,2250325.0,Київ,Unknown,Громадський бюджет,Людський,2021
0,2239873.0,Львів,Unknown,Громадський бюджет,Інфраструктурний,2017
